country,year,tyr,pri,sec,ter,democ,autoc,gdp,region,population,area,democavg,autocavg
India,1975,2.0883985,61.684933,20,8.6000004,7,0,1238.61,8,6.17E+08,377800,8.615384615,0
India,1980,2.4634216,63.246574,23.846153,8.8000002,8,0,1291.676,8,6.93E+08,377800,8.615384615,0
India,1985,3.0292728,74.9589,26.923077,6,8,0,1513.142,8,7.75E+08,377800,8.615384615,0
India,1990,3.5610869,76.520546,33.846153,6,8,0,1849.191,8,8.62E+08,377800,8.615384615,0
India,1995,4.303174,96,37.692307,6.4000001,9,0,2163.268,8,9.53E+08,377800,8.615384615,0
India,2000,5.2994566,91.997452,44.06023,10,9,0,2643.851,8,1.04E+09,377800,8.615384615,0
India,2005,5.9413915,100,52.417957,11,9,0,3468.314,8,1.13E+09,377910,8.615384615,0
India,2010,6.5860777,100,61.992065,18,9,0,NA,NA,NA,NA,8.615384615,0
Indonesia,1820,NA,0.014244539,0,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1825,NA,0.01958915,0,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1830,NA,0.026938545,0,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1835,NA,0.037044253,0,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1840,NA,0.050939094,0,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1845,NA,0.070042104,0,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1850,NA,0.096302226,0,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1855,NA,0.13239487,0,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1860,NA,0.18199007,0.000883764,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1865,NA,0.25011763,0.001526651,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1870,0.008427572,0.34366164,0.002545984,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1875,0.009751392,0.47202718,0.004141491,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1880,0.011586488,0.7381283,0.006585066,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1885,0.014304711,1.4528384,0.006224819,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1890,0.019366048,1.6815116,0.005925081,0,NA,NA,NA,NA,23914000,NA,2.071428571,4.571428571
Indonesia,1895,0.028201746,1.9120975,0.01015873,0,NA,NA,NA,NA,NA,NA,2.071428571,4.571428571
Indonesia,1900,0.037010469,2.2277303,0.011801889,0,NA,NA,855.6315,NA,28746000,NA,2.071428571,4.571428571
Indonesia,1905,0.086023726,3.1485538,0.018381596,0,NA,NA,847.7615,NA,30098000,NA,2.071428571,4.571428571
Indonesia,1910,0.13109919,4.2847056,0.024357889,0,NA,NA,936.2985,NA,NA,NA,2.071428571,4.571428571
Indonesia,1915,0.17056084,7.809042,0.02505587,0,NA,NA,996.4454,NA,NA,NA,2.071428571,4.571428571
Indonesia,1920,0.43443951,9.2175083,0.051801991,0,NA,NA,1039.819,NA,49350000,NA,2.071428571,4.571428571
Indonesia,1925,0.52390814,13.132512,0.093286216,0.00159872,NA,NA,1102.834,NA,NA,NA,2.071428571,4.571428571
Indonesia,1930,0.59562039,17.163563,0.3420403,0.00579893,NA,NA,1256.285,NA,60696000,NA,2.071428571,4.571428571
Indonesia,1935,0.71298748,17.116814,0.25863805,0.008854503,NA,NA,1154.216,NA,NA,NA,2.071428571,4.571428571
Indonesia,1940,0.81696492,25.637827,0.37704197,0.023114881,NA,NA,1413.653,NA,NA,NA,2.071428571,4.571428571
Indonesia,1945,0.95829809,34.15884,1.0019025,0.037375256,0,5,642.6213,7,NA,NA,2.071428571,4.571428571
Indonesia,1950,1.1409752,42.679852,1.6267629,0.051635634,3,3,978.5571,7,77152000,1904570,2.071428571,4.571428571
Indonesia,1955,1.3140284,57.468849,3.8668647,0.20119919,3,3,1144.331,7,83856000,1904570,2.071428571,4.571428571
Indonesia,1960,1.6681087,59.44186,5.0999999,1.5,0,5,1160.051,7,93058000,1904570,2.071428571,4.571428571
Indonesia,1965,2.2795043,60.279068,10.2,2.8,0,5,1115.102,7,1.04E+08,1904570,2.071428571,4.571428571
Indonesia,1970,2.9770865,66.976746,13.6,2.8,0,7,1370.864,7,1.17E+08,1904570,2.071428571,4.571428571
Indonesia,1975,3.3699272,72,17,2.4000001,0,7,1708.008,7,1.31E+08,1904570,2.071428571,4.571428571
Indonesia,1980,3.8516436,88,24.596296,3.9000001,0,7,2152.158,7,1.47E+08,1904570,2.071428571,4.571428571
Indonesia,1985,4.0465503,99,37,6.5,0,7,2250.482,7,1.62E+08,1904570,2.071428571,4.571428571
Indonesia,1990,4.4399614,98,38,9.1999998,0,7,2914.32,7,1.77E+08,1904570,2.071428571,4.571428571
Indonesia,1995,4.8908229,97,47.52,11.1,0,7,3961.878,7,1.92E+08,1904570,2.071428571,4.571428571
Indonesia,2000,5.4125686,100,56,15,7,1,3771.861,7,2.05E+08,1904570,2.071428571,4.571428571
Indonesia,2005,6.6836243,100,61.683861,18,8,0,4492.984,7,2.19E+08,1904570,2.071428571,4.571428571
Indonesia,2010,8.0167494,100,77.572983,25,8,0,NA,NA,NA,NA,2.071428571,4.571428571
Malaysia,1820,NA,0.046025503,0.000926384,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1825,NA,0.063494317,0.001261171,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1830,NA,0.087587602,0.001716945,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1835,NA,0.12081228,0.002337426,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1840,NA,0.16661932,0.003182135,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1845,NA,0.22975491,0.004332096,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1850,NA,0.31673878,0.005897604,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1855,NA,0.43651158,0.008028803,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1860,NA,0.60130519,0.010930062,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1865,NA,0.82780027,0.014879556,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1870,0.016109642,1.1386422,0.020255884,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1875,0.020533547,1.5643836,0.027574273,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1880,0.026817622,2.1458902,0.037535787,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1885,0.035453603,2.9371672,0.051094189,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1890,0.047298186,4.0083895,0.069546685,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1895,0.063461937,5.4485917,0.094656989,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1900,0.085469872,7.3669515,0.12882198,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1905,0.21774821,9.8908195,0.17529687,0,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1910,0.36047041,13.15784,0.23849878,0.004543239,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1915,0.49861437,17.299089,0.32441431,0.012345046,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1920,0.69327462,22.411201,0.44114414,0.025413552,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1925,1.0105095,28.519278,0.59962517,0.04661921,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1930,1.2984418,35.539257,0.81457931,0.080247246,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1935,1.5318063,43.255966,1.1057419,0.1326509,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1940,1.7474027,51.334259,1.4994196,0.21318811,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1945,1.9596798,59.370068,2.0304096,0.33555266,NA,NA,NA,NA,NA,NA,5.545454545,0.818181818
Malaysia,1950,2.2143154,66.967659,2.7442532,0.51964319,NA,NA,NA,NA,6110000,NA,5.545454545,0.818181818
Malaysia,1955,2.5026164,52.322567,4.7412457,0.79414403,NA,NA,NA,NA,7.00E+06,NA,5.545454545,0.818181818
Malaysia,1960,2.9856203,96,18.441177,1.2,10,0,1800.735,7,8140000,329740,5.545454545,0.818181818
Malaysia,1965,3.5416682,90,27.17647,2,10,0,2164.689,7,9502000,329740,5.545454545,0.818181818
Malaysia,1970,4.4060841,87,33,1.7,3,2,2529.363,7,10853000,329740,5.545454545,0.818181818
Malaysia,1975,5.0640821,91,40.764706,3.0999999,5,1,3704.058,7,12258000,329740,5.545454545,0.818181818
Malaysia,1980,6.0558839,95,47.558823,4.3000002,5,1,4950.159,7,13763000,329740,5.545454545,0.818181818
Malaysia,1985,7.025497,99,51.441177,5.9000001,5,1,5639.987,7,15677000,329740,5.545454545,0.818181818
Malaysia,1990,8.0093079,93,54.35294,7.1999998,5,1,6889.754,7,18103000,329740,5.545454545,0.818181818
Malaysia,1995,8.6632547,91,55.323528,10.6,4,1,9361.59,7,20594000,329740,5.545454545,0.818181818
Malaysia,2000,9.4866886,98,66,26,4,1,11405.5,7,23274000,329740,5.545454545,0.818181818
Malaysia,2005,10.158074,100,69,28,4,1,13155.17,7,25633000,329740,5.545454545,0.818181818
Malaysia,2010,10.887149,100,67,37,6,0,NA,NA,NA,NA,5.545454545,0.818181818
Myanmar,1820,NA,0,0,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1825,NA,0.063988157,0,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1830,NA,0.16788985,0,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1835,NA,0.33247101,0,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1840,NA,0.58573776,0,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1845,NA,0.96687496,0,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1850,NA,1.5298932,0,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1855,NA,2.3478467,0,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1860,NA,3.5171092,0,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1865,NA,5.1605158,0.015489571,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1870,0.047270767,7.4271164,0.043238658,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1875,0.069121577,12.466741,0.090780511,0,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1880,0.10131857,17.506365,0.16949433,0.00067009,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1885,0.15603939,16.692528,0.2966277,0.0016296,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1890,0.22741653,15.878693,0.49806246,0.003182191,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1895,0.28544685,18.714203,0.81221139,0.005626683,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1900,0.36136201,21.549711,1.2953389,0.009601395,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1905,0.4490796,23.214542,2.0284679,0.011936023,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1910,0.53149736,24.879375,3.1255963,0.000165958,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1915,0.83491337,27.192142,4.7091374,0.037108675,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1920,0.91785562,25.073608,4.8558102,0.018445803,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1925,0.98442173,20.427568,5.8344364,0.06950926,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1930,1.0899804,25.586514,6.8130627,0.08192721,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1935,1.1617841,15.886423,7.1835036,0.10337269,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1940,1.2344863,19.529312,3.8606591,0.11896951,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1945,1.2008042,11.341036,0.53781444,0.21911222,NA,NA,NA,NA,NA,NA,1.846153846,5.461538462
Myanmar,1950,1.1749258,19.940866,1.4789704,0.31925493,8,0,477.6595,7,17158000,676580,1.846153846,5.461538462
Myanmar,1955,1.2450235,54.599892,5.219151,0.41939762,8,0,563.2701,7,18930000,676580,1.846153846,5.461538462
Myanmar,1960,1.2663801,38.647888,7.1428571,0.89999998,8,0,680.3021,7,21075000,676580,1.846153846,5.461538462
Myanmar,1965,1.444507,49,10.714286,1.3,0,7,744.4691,7,23505000,676580,1.846153846,5.461538462
Myanmar,1970,1.5156707,63,15,2.2,0,7,774.5038,7,26403000,676580,1.846153846,5.461538462
Myanmar,1975,1.6909488,64,15.714286,2.0999999,0,6,800.8642,7,29886000,676580,1.846153846,5.461538462
Myanmar,1980,2.341305,72.800003,15.714286,5.0999999,0,8,999.7585,7,33561000,676580,1.846153846,5.461538462
Myanmar,1985,2.8728392,79.199997,16.428572,4.5,0,8,1140.852,7,37443000,676580,1.846153846,5.461538462
Myanmar,1990,2.9855981,84,16.428572,4.3000002,0,7,948.4951,7,40844000,676580,1.846153846,5.461538462
Myanmar,1995,3.3987348,79,23.68,5.4000001,0,7,1183.842,7,43864000,676580,1.846153846,5.461538462
Myanmar,2000,3.8949437,97.489021,35.060581,10,0,7,1676.317,7,46610000,676580,1.846153846,5.461538462
Myanmar,2005,4.4513392,100,43.02243,10,0,8,2907.419,7,48345000,676580,1.846153846,5.461538462
Myanmar,2010,5.1122017,100,49.394569,14,0,6,NA,NA,NA,NA,1.846153846,5.461538462
Nepal,1820,NA,0,0,0,1,7,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1825,NA,0,0,0,1,7,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1830,NA,0,0,0,1,7,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1835,NA,0,0,0,1,7,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1840,NA,0,0,0,1,7,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1845,NA,0,0,0,1,7,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1850,NA,0,0,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1855,NA,0,0,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1860,NA,0,0,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1865,NA,0,0,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1870,0.005196117,0,0,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1875,0.005199813,0,0,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1880,0.005203696,0.002621699,0.000514631,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1885,0.00520779,0.005387368,0.001248348,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1890,0.005212127,0.009955234,0.002491443,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1895,0.005216739,0.017327888,0.004535926,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1900,0.005221658,0.029022507,0.007826645,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1905,0.008394913,0.047321849,0.013037085,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1910,0.01161954,0.075642847,0.021181371,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1915,0.014412065,0.11907541,0.033779267,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1920,0.07275375,0.18516587,0.053098429,0,1,4,NA,8,5575000,NA,1.333333333,4.923076923
Nepal,1925,0.075281151,0.28504831,0.082508832,0,1,4,NA,8,5700000,NA,1.333333333,4.923076923
Nepal,1930,0.078100696,0.435063,0.1269992,0,1,4,NA,8,5825000,NA,1.333333333,4.923076923
Nepal,1935,0.086045325,0.65904236,0.1939258,0,1,4,NA,8,5950000,NA,1.333333333,4.923076923
Nepal,1940,0.09444315,0.99147803,0.29409087,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1945,0.10714145,1.4817858,0.44328293,0,1,4,NA,8,NA,NA,1.333333333,4.923076923
Nepal,1950,0.11272307,3.5443039,0.49829125,0,0,5,709.2145,8,8989915,NA,1.333333333,4.923076923
Nepal,1955,0.11969557,4.716538,0.55329955,0,0,7,791.087,8,9479233,NA,1.333333333,4.923076923
Nepal,1960,0.13972847,7.0886078,4.3200002,0.60000002,0,10,867.3349,8,10069840,NA,1.333333333,4.923076923
Nepal,1965,0.27852622,14.177216,3.5999999,1.1,0,9,900.9595,8,11000693,147180,1.333333333,4.923076923
Nepal,1970,0.51792246,18.43038,7.1999998,1.7,0,9,933.5674,8,12155371,147180,1.333333333,4.923076923
Nepal,1975,0.74546856,36.151897,9.3599997,2.3,0,9,925.189,8,13547702,147180,1.333333333,4.923076923
Nepal,1980,1.0402359,58.835442,15.12,3,0,9,931.7694,8,15158799,147180,1.333333333,4.923076923
Nepal,1985,1.8607467,56,18,4.4000001,2,4,1047.406,8,17002991,147180,1.333333333,4.923076923
Nepal,1990,2.58375,70.177216,23.76,5.1999998,5,0,1178.956,8,19114166,147180,1.333333333,4.923076923
Nepal,1995,2.7648149,86.900002,34.580002,5.1999998,5,0,1312.795,8,21671705,147180,1.333333333,4.923076923
Nepal,2000,3.1265008,94.694,33.741993,4,7,1,1421.009,8,24419299,147180,1.333333333,4.923076923
Nepal,2005,3.740205,92.279121,42.084686,8,1,7,1494.626,8,27093656,147180,1.333333333,4.923076923
Nepal,2010,4.442482,100,56.625156,14,6,0,NA,NA,NA,NA,1.333333333,4.923076923
Pakistan,1820,NA,0.012174967,0,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1825,NA,0.015898943,0,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1830,NA,0.020761741,0,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1835,NA,0.027111461,0,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1840,NA,0.035402484,0,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1845,NA,0.046227846,0,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1850,NA,0.0603614,0,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1855,NA,0.078812733,0,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1860,NA,0.10289854,0.00198858,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1865,NA,0.13433535,0.005363014,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1870,0.006343287,0.17535983,0.011105987,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1875,0.006806254,0.22888429,0.020566706,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1880,0.007440658,0.29869741,0.035791636,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1885,0.008572459,0.38972223,0.059864063,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1890,0.010428827,0.5083459,0.097401373,0,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1895,0.013091832,0.66283834,0.15527938,0.000587143,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1900,0.016909525,0.8638792,0.24367997,0.000827755,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1905,0.13252698,1.1252126,0.37759319,0.00116385,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1910,0.24694872,1.4644462,0.57894444,0.001632454,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1915,0.33760995,1.9040036,0.87955427,0.002284703,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1920,0.53056526,2.4722183,1.3251491,0.003191146,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1925,0.60005194,3.2045228,1.9805743,0.004449018,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1930,0.670008,4.1446209,2.93612,0.006192218,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1935,0.73468542,5.3454375,4.3142571,0.008604954,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1940,0.80586398,6.8694892,6.274859,0.011940449,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1945,0.88463199,8.7881451,9.0148687,0.016546495,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1950,0.88036823,21.799376,21.842997,1.8584749,4,0,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1955,0.89710444,27.198359,21.321714,2.0927615,5,0,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1960,1.0481184,22,8.8247805,1,0,7,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1965,1.2795666,33,9.6270332,1.8,3,2,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1970,1.4540201,33,10.429286,2.5,NA,NA,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1975,1.7821122,37.950001,12.133791,1.9,8,0,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1980,2.0989256,35.474998,11.651539,2.5,0,7,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1985,2.5027516,37.125,17.368681,2.5,0,4,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1990,2.9528654,37.950001,17.248886,2.9000001,8,0,NA,NA,NA,NA,3.5,2.583333333
Pakistan,1995,3.442148,61.049999,18.11133,3.5,8,0,NA,NA,NA,NA,3.5,2.583333333
Pakistan,2000,3.9800396,67.856133,23.265665,3,0,6,NA,NA,NA,NA,3.5,2.583333333
Pakistan,2005,4.9904909,81.427361,28.42,5,0,5,NA,NA,NA,NA,3.5,2.583333333
Pakistan,2010,5.1933618,90.902824,33.007763,7,6,0,NA,NA,NA,NA,3.5,2.583333333
Philippines,1820,NA,0.20288949,0,0,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1825,NA,0.27149779,0,0,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1830,NA,0.36322281,0,0,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1835,NA,0.48578745,0,0,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1840,NA,0.64944303,0,0,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1845,NA,0.86775601,0,0,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1850,NA,1.1586086,0,0,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1855,NA,1.5454439,0,0.000527169,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1860,NA,2.0587723,0,0.000707329,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1865,NA,2.7379117,0,0.000949057,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1870,0.033037484,3.6328571,0,0.001273394,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1875,0.042216312,4.8060269,0,0.001708571,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1880,0.054524679,6.3334088,0,0.002292464,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1885,0.070692271,8.3042955,0,0.003075892,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1890,0.091806263,10.818413,0,0.00412704,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1895,0.12005261,13.97889,0,0.005537383,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1900,0.18889444,17.879612,0,0.007429652,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1905,0.23204856,40.477364,0.020924199,0.009968494,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1910,0.46552143,59.333275,0.21660076,0.013374788,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1915,0.70117438,55.664921,0.52938467,0.11986011,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1920,0.9223308,74.040779,1.0094434,0.22634542,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1925,1.1569904,76.465729,2.6198881,0.31952131,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1930,1.3936836,73.920578,3.2789631,0.86555028,NA,NA,NA,NA,NA,NA,5.25,2.125
Philippines,1935,1.6884928,67.602638,2.3001206,0.90635842,6,1,1975.371,7,14843000,NA,5.25,2.125
Philippines,1940,1.8041629,100,3.6975071,1.3453152,6,1,2425.34,7,16585000,NA,5.25,2.125
Philippines,1945,1.989539,100,4.9935579,1.7842721,4,2,NA,7,18228000,NA,5.25,2.125
Philippines,1950,2.3505428,100,13.076225,7.0018568,6,1,1722.503,7,19996000,NA,5.25,2.125
Philippines,1955,3.3592529,100,14.448968,6.0145497,6,1,2184.804,7,23224000,NA,5.25,2.125
Philippines,1960,3.4860604,84.070793,17.756098,12.700001,6,1,2375.803,7,27057000,300000,5.25,2.125
Philippines,1965,4.0057907,100,28,18.799999,6,1,2628.429,7,31570000,300000,5.25,2.125
Philippines,1970,4.8263378,95.731537,32.319435,19.9,4,2,2839.23,7,36567000,300000,5.25,2.125
Philippines,1975,5.5576053,95,39.002361,18.4,0,9,3272.432,7,42038000,300000,5.25,2.125
Philippines,1980,6.2644787,94,46,27.700001,0,9,3823.293,7,48112000,300000,5.25,2.125
Philippines,1985,6.6442347,95,50,24.9,0,6,3165.338,7,55032000,300000,5.25,2.125
Philippines,1990,7.1453195,100,54,27.4,8,0,3536.572,7,62427000,300000,5.25,2.125
Philippines,1995,7.5918541,100,77.419998,29.700001,8,0,3530.742,7,69965000,300000,5.25,2.125
Philippines,2000,7.9559336,100,72.562737,29,8,0,3825.615,7,77689000,300000,5.25,2.125
Philippines,2005,8.273881,100,81.538658,28,8,0,4270.859,7,85496000,300000,5.25,2.125
Philippines,2010,8.6466312,100,82.515198,28,8,0,NA,NA,NA,NA,5.25,2.125
Republic of Korea,1820,NA,0,0,0,5,4,NA,NA,NA,NA,4.71875,3.4375
Republic of Korea,1825,NA,0,0,0,5,4,NA,NA,NA,NA,4.71875,3.4375
Republic of Korea,1830,NA,0,0,0,5,4,NA,NA,NA,NA,4.71875,3.4375
Republic of Korea,1835,NA,0,0,0,5,4,NA,NA,NA,NA,4.71875,3.4375
Republic of Korea,1840,NA,0,0,0,5,4,NA,NA,NA,NA,4.71875,3.4375
Republic of Korea,1845,NA,0,0,0,5,4,NA,NA,NA,NA,4.71875,3.4375
Republic of Korea,1850,NA,0,0,0,5,4,NA,NA,NA,NA,4.71875,3.4375
Republic of Korea,1855,NA,0,0,0,5,4,NA,NA,NA,NA,4.71875,3.4375
Republic of Korea,1860,NA,0,0,0,5,4,NA,NA,NA,NA,4.71875,3.4375
Republic of Korea,1865,NA,0,0,0,5,4,NA,NA,NA,NA,4.71875,3.4375
Republic of Korea,1870,0.005780401,0,0,0,5,4,NA,NA,NA,NA,4.71875,3.4375
